inst,fam,it,pos
scpclr11,covering,1674,0.6571428571
scpclr11,covering,1683,0.08571428571
scpclr11,covering,1687,0.08571428571
scpclr11,covering,1691,0.08571428571
scpclr11,covering,1695,0.08571428571
scpclr11,covering,1699,0.08571428571
scpclr11,covering,1716,0.08571428571
scpclr11,covering,1719,0.08571428571
scpclr11,covering,1724,0.08571428571
scpclr11,covering,1730,0.7714285714
scpclr11,covering,1743,0.2
scpclr11,covering,1750,0.8857142857
scpclr11,covering,1776,0.8857142857
scpclr11,covering,1782,0.7714285714
scpclr11,covering,1817,0.2
scpclr11,covering,1828,0.2
scpclr11,covering,1855,0.2
scpclr11,covering,1877,0.08571428571
scpclr11,covering,1912,0.2
scpclr11,covering,1918,0.2
scpclr11,covering,1947,0.08571428571
scpclr11,covering,1954,0.2
scpclr11,covering,1958,0.2
scpclr11,covering,1959,0.4285714286
scpclr11,covering,1964,0.2
scpclr11,covering,1965,0.8857142857
scpclr11,covering,1968,0.2
scpclr11,covering,1976,0.08571428571
scpclr11,covering,1980,0.2
scpclr11,covering,1981,0.7714285714
scpclr11,covering,1984,0.2
scpclr11,covering,1994,0.2
scpd2,covering,4,0.04683736303
scpd2,covering,6,0.04526707862
scpd2,covering,8,0.04683736303
scpd2,covering,10,0.04526707862
scpd2,covering,12,0.04683736303
scpd2,covering,13,0.7707384761
scpd2,covering,14,0.04526707862
scpd2,covering,15,0.8759475316
scpd2,covering,16,0.04683736303
scpd2,covering,18,0.04526707862
scpd2,covering,20,0.03898594098
scpd2,covering,39,0.001299115136
scpd2,covering,51,0.006009968366
scpd2,covering,58,0.006009968366
scpd2,covering,65,0.001299115136
scpd2,covering,70,0.9230560639
scpd2,covering,77,0.001299115136
scpd2,covering,84,0.002869399546
scpd2,covering,91,0.001299115136
scpd2,covering,94,0.9214857795
scpd2,covering,105,0.001299115136
scpd2,covering,114,0.001299115136
scpd2,covering,121,0.004439683956
scpd2,covering,153,0.001299115136
scpd2,covering,171,0.9277669171
scpd2,covering,175,0.002869399546
scpd2,covering,182,0.001299115136
scpd2,covering,189,0.001299115136
scpd2,covering,192,0.9199154951
scpd2,covering,196,0.006009968366
scpd2,covering,203,0.001299115136
scpd2,covering,210,0.002869399546
scpd2,covering,217,0.002869399546
scpd2,covering,224,0.004439683956
scpd2,covering,231,0.001299115136
scpd2,covering,258,0.004439683956
scpd2,covering,259,0.8178470084
scpd2,covering,270,0.002869399546
scpd2,covering,273,0.9230560639
scpd2,covering,277,0.001299115136
scpd2,covering,284,0.006009968366
scpd2,covering,291,0.002869399546
scpd2,covering,313,0.002869399546
scpd2,covering,325,0.002869399546
scpd2,covering,326,0.9199154951
scpd2,covering,337,0.001299115136
scpd2,covering,344,0.006009968366
scpd2,covering,351,0.001299115136
scpd2,covering,356,0.9214857795
scpd2,covering,358,0.004439683956
scpd2,covering,366,0.9340480548
scpd2,covering,367,0.001299115136
scpd2,covering,374,0.004439683956
scpd2,covering,393,0.001299115136
scpd2,covering,396,0.9214857795
scpd2,covering,407,0.001299115136
scpd2,covering,429,0.002869399546
scpd2,covering,441,0.002869399546
scpd2,covering,448,0.001299115136
scpd2,covering,456,0.9261966327
scpd2,covering,460,0.001299115136
scpd2,covering,468,0.9246263483
scpd2,covering,482,0.004439683956
scpd2,covering,489,0.004439683956
scpd2,covering,492,0.9246263483
scpd2,covering,506,0.004439683956
scpd2,covering,518,0.006009968366
scpd2,covering,525,0.004439683956
scpd2,covering,542,0.001299115136
scpd2,covering,556,0.001299115136
scpd2,covering,563,0.002869399546
scpd2,covering,570,0.002869399546
scpd2,covering,571,0.816276724
scpd2,covering,579,0.001299115136
scpd2,covering,586,0.002869399546
scpd2,covering,604,0.9277669171
scpd2,covering,616,0.9324777704
scpd2,covering,618,0.006009968366
scpd2,covering,623,0.9246263483
scpd2,covering,625,0.004439683956
scpd2,covering,630,0.9246263483
scpd2,covering,632,0.006009968366
scpd2,covering,644,0.001299115136
scpd2,covering,651,0.004439683956
scpd2,covering,658,0.002869399546
scpd2,covering,661,0.9230560639
scpd2,covering,665,0.004439683956
scpd2,covering,682,0.002869399546
scpd2,covering,689,0.002869399546
scpd2,covering,698,0.001299115136
scpd2,covering,710,0.006009968366
scpd2,covering,722,0.006009968366
scpd2,covering,729,0.004439683956
scpd2,covering,741,0.002869399546
scpd2,covering,753,0.006009968366
scpd2,covering,760,0.002869399546
scpd2,covering,768,0.9277669171
scpd2,covering,777,0.006009968366
scpd2,covering,784,0.006009968366
scpd2,covering,789,0.9277669171
scpd2,covering,791,0.001299115136
scpd2,covering,803,0.006009968366
scpd2,covering,810,0.001299115136
scpd2,covering,817,0.004439683956
scpd2,covering,834,0.002869399546
scpd2,covering,841,0.001299115136
scpd2,covering,848,0.001299115136
scpd2,covering,855,0.002869399546
scpd2,covering,860,0.9246263483
scpd2,covering,862,0.002869399546
scpd2,covering,874,0.004439683956
scpd2,covering,875,0.9261966327
scpd2,covering,877,0.9246263483
scpd2,covering,891,0.004439683956
scpd2,covering,896,0.9246263483
scpd2,covering,903,0.004439683956
scpd2,covering,913,0.9277669171
scpd2,covering,920,0.002869399546
scpd2,covering,927,0.001299115136
scpd2,covering,939,0.001299115136
scpd2,covering,940,0.8194172928
scpd2,covering,956,0.004439683956
scpd2,covering,963,0.001299115136
scpd2,covering,966,0.9199154951
scpd2,covering,970,0.002869399546
scpd2,covering,975,0.9089235042
scpd2,covering,979,0.001299115136
scpd2,covering,986,0.001299115136
scpd2,covering,993,0.004439683956
scpd2,covering,1005,0.004439683956
scpd2,covering,1018,0.9340480548
scpd2,covering,1019,0.001299115136
scpd2,covering,1033,0.001299115136
scpd2,covering,1040,0.004439683956
scpd2,covering,1054,0.001299115136
scpd2,covering,1061,0.006009968366
scpd2,covering,1062,0.9261966327
scpd2,covering,1073,0.002869399546
scpd2,covering,1080,0.002869399546
scpd2,covering,1081,0.8178470084
scpd2,covering,1087,0.001299115136
scpd2,covering,1114,0.001299115136
scpd2,covering,1126,0.006009968366
scpd2,covering,1153,0.006009968366
scpd2,covering,1166,0.930907486
scpd2,covering,1170,0.004439683956
scpd2,covering,1171,0.9230560639
scpd2,covering,1182,0.006009968366
scpd2,covering,1194,0.004439683956
scpd2,covering,1203,0.001299115136
scpd2,covering,1210,0.006009968366
scpd2,covering,1227,0.006009968366
scpd2,covering,1239,0.006009968366
scpd2,covering,1240,0.9261966327
scpd2,covering,1248,0.001299115136
scpd2,covering,1263,0.9277669171
scpd2,covering,1270,0.001299115136
scpd2,covering,1290,0.9277669171
scpd2,covering,1292,0.006009968366
scpd2,covering,1299,0.006009968366
scpd2,covering,1306,0.002869399546
scpd2,covering,1328,0.002869399546
scpd2,covering,1340,0.006009968366
scpd2,covering,1347,0.002869399546
scpd2,covering,1364,0.006009968366
scpd2,covering,1376,0.006009968366
scpd2,covering,1384,0.9293372015
scpd2,covering,1388,0.004439683956
scpd2,covering,1393,0.9246263483
scpd2,covering,1400,0.004439683956
scpd2,covering,1403,0.9246263483
scpd2,covering,1407,0.006009968366
scpd2,covering,1414,0.006009968366
scpd2,covering,1415,0.9246263483
scpd2,covering,1421,0.002869399546
scpd2,covering,1428,0.002869399546
scpd2,covering,1440,0.001299115136
scpd2,covering,1452,0.006009968366
scpd2,covering,1459,0.002869399546
scpd2,covering,1466,0.001299115136
scpd2,covering,1467,0.8194172928
scpd2,covering,1478,0.006009968366
scpd2,covering,1490,0.006009968366
scpd2,covering,1532,0.001299115136
scpd2,covering,1535,0.9214857795
scpd2,covering,1539,0.001299115136
scpd2,covering,1551,0.006009968366
scpd2,covering,1558,0.001299115136
scpd2,covering,1575,0.001299115136
scpd2,covering,1576,0.816276724
scpd2,covering,1582,0.001299115136
scpd2,covering,1596,0.001299115136
scpd2,covering,1601,0.9183452107
scpd2,covering,1611,0.930907486
scpd2,covering,1613,0.001299115136
scpd2,covering,1622,0.001299115136
scpd2,covering,1634,0.004439683956
scpd2,covering,1644,0.9261966327
scpd2,covering,1648,0.001299115136
scpd2,covering,1660,0.002869399546
scpd2,covering,1667,0.002869399546
scpd2,covering,1686,0.001299115136
scpd2,covering,1693,0.004439683956
scpd2,covering,1702,0.001299115136
scpd2,covering,1716,0.001299115136
scpd2,covering,1733,0.002869399546
scpd2,covering,1740,0.006009968366
scpd2,covering,1762,0.004439683956
scpd2,covering,1765,0.9261966327
scpd2,covering,1774,0.001299115136
scpd2,covering,1781,0.004439683956
scpd2,covering,1788,0.004439683956
scpd2,covering,1795,0.004439683956
scpd2,covering,1796,0.8178470084
scpd2,covering,1804,0.001299115136
scpd2,covering,1816,0.001299115136
scpd2,covering,1828,0.004439683956
scpd2,covering,1835,0.002869399546
scpd2,covering,1842,0.004439683956
scpd2,covering,1849,0.001299115136
scpd2,covering,1856,0.001299115136
scpd2,covering,1857,0.9199154951
scpd2,covering,1868,0.001299115136
scpd2,covering,1895,0.006009968366
scpd2,covering,1902,0.002869399546
scpd2,covering,1934,0.002869399546
scpd2,covering,1946,0.002869399546
scpd2,covering,1953,0.004439683956
scpd2,covering,1960,0.002869399546
scpd2,covering,1972,0.001299115136
scpd2,covering,1979,0.001299115136
scpd2,covering,1993,0.001299115136
scpd2,covering,1994,0.9214857795
scpd3,covering,4,0.03677976481
scpd3,covering,6,0.03498271213
scpd3,covering,14,0.006229869293
scpd3,covering,21,0.004432816616
scpd3,covering,38,0.002635763938
scpd3,covering,50,0.0008387112607
scpd3,covering,62,0.0008387112607
scpd3,covering,69,0.004432816616
scpd3,covering,81,0.004432816616
scpd3,covering,88,0.0008387112607
scpd3,covering,95,0.006229869293
scpd3,covering,102,0.006229869293
scpd3,covering,114,0.0008387112607
scpd3,covering,121,0.004432816616
scpd3,covering,133,0.0008387112607
scpd3,covering,145,0.004432816616
scpd3,covering,152,0.006229869293
scpd3,covering,169,0.006229869293
scpd3,covering,181,0.008026921971
scpd3,covering,193,0.002635763938
scpd3,covering,205,0.004432816616
scpd3,covering,217,0.006229869293
scpd3,covering,224,0.0008387112607
scpd3,covering,236,0.002635763938
scpd3,covering,243,0.002635763938
scpd3,covering,250,0.002635763938
scpd3,covering,262,0.002635763938
scpd3,covering,269,0.006229869293
scpd3,covering,278,0.0008387112607
scpd3,covering,285,0.002635763938
scpd3,covering,297,0.004432816616
scpd3,covering,298,0.9676530518
scpd3,covering,304,0.0008387112607
scpd3,covering,311,0.006229869293
scpd3,covering,340,0.0008387112607
scpd3,covering,347,0.004432816616
scpd3,covering,354,0.002635763938
scpd3,covering,366,0.002635763938
scpd3,covering,373,0.002635763938
scpd3,covering,385,0.004432816616
scpd3,covering,392,0.002635763938
scpd3,covering,409,0.002635763938
scpd3,covering,421,0.002635763938
scpd3,covering,428,0.004432816616
scpd3,covering,435,0.008026921971
scpd3,covering,442,0.004432816616
scpd3,covering,459,0.006229869293
scpd3,covering,466,0.002635763938
scpd3,covering,478,0.004432816616
scpd3,covering,485,0.002635763938
scpd3,covering,492,0.004432816616
scpd3,covering,499,0.006229869293
scpd3,covering,506,0.002635763938
scpd3,covering,518,0.0008387112607
scpd3,covering,530,0.002635763938
scpd3,covering,537,0.002635763938
scpd3,covering,544,0.0008387112607
scpd3,covering,558,0.0008387112607
scpd3,covering,565,0.0008387112607
scpd3,covering,572,0.002635763938
scpd3,covering,584,0.002635763938
scpd3,covering,591,0.006229869293
scpd3,covering,628,0.0008387112607
scpd3,covering,640,0.0008387112607
scpd3,covering,647,0.002635763938
scpd3,covering,669,0.002635763938
scpd3,covering,676,0.008026921971
scpd3,covering,693,0.0008387112607
scpd3,covering,700,0.0008387112607
scpd3,covering,717,0.004432816616
scpd3,covering,724,0.002635763938
scpd3,covering,731,0.0008387112607
scpd3,covering,753,0.002635763938
scpd3,covering,765,0.004432816616
scpd3,covering,772,0.006229869293
scpd3,covering,784,0.002635763938
scpd3,covering,791,0.002635763938
scpd3,covering,800,0.0008387112607
scpd3,covering,807,0.0008387112607
scpd3,covering,819,0.002635763938
scpd3,covering,826,0.0008387112607
scpd3,covering,838,0.006229869293
scpd3,covering,850,0.002635763938
scpd3,covering,867,0.0008387112607
scpd3,covering,874,0.0008387112607
scpd3,covering,881,0.004432816616
scpd3,covering,893,0.002635763938
scpd3,covering,894,0.9676530518
scpd3,covering,910,0.002635763938
scpd3,covering,919,0.0008387112607
scpd3,covering,920,0.9622618938
scpd3,covering,931,0.006229869293
scpd3,covering,938,0.004432816616
scpd3,covering,945,0.006229869293
scpd3,covering,957,0.0008387112607
scpd3,covering,979,0.006229869293
scpd3,covering,986,0.004432816616
scpd3,covering,993,0.004432816616
scpd3,covering,1000,0.0008387112607
scpd3,covering,1007,0.002635763938
scpd3,covering,1014,0.006229869293
scpd3,covering,1026,0.004432816616
scpd3,covering,1038,0.006229869293
scpd3,covering,1050,0.004432816616
scpd3,covering,1057,0.004432816616
scpd3,covering,1066,0.0008387112607
scpd3,covering,1073,0.0008387112607
scpd3,covering,1085,0.0008387112607
scpd3,covering,1097,0.004432816616
scpd3,covering,1114,0.002635763938
scpd3,covering,1121,0.004432816616
scpd3,covering,1128,0.006229869293
scpd3,covering,1135,0.002635763938
scpd3,covering,1142,0.006229869293
scpd3,covering,1143,0.9676530518
scpd3,covering,1154,0.0008387112607
scpd3,covering,1161,0.002635763938
scpd3,covering,1168,0.002635763938
scpd3,covering,1177,0.0008387112607
scpd3,covering,1184,0.006229869293
scpd3,covering,1191,0.002635763938
scpd3,covering,1198,0.006229869293
scpd3,covering,1205,0.008026921971
scpd3,covering,1212,0.002635763938
scpd3,covering,1219,0.002635763938
scpd3,covering,1231,0.002635763938
scpd3,covering,1243,0.006229869293
scpd3,covering,1260,0.006229869293
scpd3,covering,1267,0.002635763938
scpd3,covering,1274,0.0008387112607
scpd3,covering,1281,0.008026921971
scpd3,covering,1288,0.006229869293
scpd3,covering,1295,0.006229869293
scpd3,covering,1302,0.004432816616
scpd3,covering,1309,0.002635763938
scpd3,covering,1318,0.0008387112607
scpd3,covering,1327,0.0008387112607
scpd3,covering,1339,0.004432816616
scpd3,covering,1366,0.008026921971
scpd3,covering,1378,0.006229869293
scpd3,covering,1385,0.006229869293
scpd3,covering,1392,0.002635763938
scpd3,covering,1393,0.9676530518
scpd3,covering,1399,0.0008387112607
scpd3,covering,1411,0.002635763938
scpd3,covering,1428,0.004432816616
scpd3,covering,1440,0.004432816616
scpd3,covering,1447,0.0008387112607
scpd3,covering,1474,0.004432816616
scpd3,covering,1481,0.006229869293
scpd3,covering,1493,0.004432816616
scpd3,covering,1500,0.004432816616
scpd3,covering,1507,0.0008387112607
scpd3,covering,1519,0.004432816616
scpd3,covering,1526,0.004432816616
scpd3,covering,1527,0.9694501045
scpd3,covering,1533,0.006229869293
scpd3,covering,1560,0.0008387112607
scpd3,covering,1582,0.0008387112607
scpd3,covering,1589,0.0008387112607
scpd3,covering,1601,0.0008387112607
scpd3,covering,1608,0.004432816616
scpd3,covering,1615,0.0008387112607
scpd3,covering,1637,0.002635763938
scpd3,covering,1654,0.0008387112607
scpd3,covering,1661,0.006229869293
scpd3,covering,1670,0.0008387112607
scpd3,covering,1684,0.0008387112607
scpd3,covering,1691,0.006229869293
scpd3,covering,1698,0.0008387112607
scpd3,covering,1705,0.002635763938
scpd3,covering,1712,0.004432816616
scpd3,covering,1719,0.004432816616
scpd3,covering,1731,0.004432816616
scpd3,covering,1753,0.004432816616
scpd3,covering,1770,0.004432816616
scpd3,covering,1782,0.002635763938
scpd3,covering,1789,0.004432816616
scpd3,covering,1801,0.0008387112607
scpd3,covering,1813,0.004432816616
scpd3,covering,1820,0.006229869293
scpd3,covering,1827,0.006229869293
scpd3,covering,1834,0.004432816616
scpd3,covering,1841,0.006229869293
scpd3,covering,1850,0.0008387112607
scpd3,covering,1857,0.0008387112607
scpd3,covering,1874,0.002635763938
scpd3,covering,1896,0.002635763938
scpd3,covering,1918,0.0008387112607
scpd3,covering,1925,0.0008387112607
scpd3,covering,1937,0.0008387112607
scpd3,covering,1949,0.004432816616
scpd3,covering,1956,0.004432816616
scpd3,covering,1968,0.002635763938
scpd3,covering,1980,0.004432816616
scpd3,covering,1987,0.004432816616
scpd3,covering,1994,0.0008387112607
scpe3,covering,1,0.2405414744
scpe3,covering,9,0.07177291318
scpe3,covering,11,0.1561571938
scpe3,covering,13,0.07177291318
scpe3,covering,15,0.2405414744
scpe3,covering,19,0.2405414744
scpe3,covering,24,0.6624628775
scpe3,covering,27,0.07177291318
scpe3,covering,29,0.324925755
scpe3,covering,33,0.4936943163
scpe3,covering,42,0.4093100357
scpe3,covering,44,0.5780785969
scpe3,covering,49,0.4936943163
scpe3,covering,53,0.1561571938
scpe3,covering,59,0.7468471581
scpe3,covering,61,0.1561571938
scpe3,covering,63,0.07177291318
scpe3,covering,66,0.1561571938
scpe3,covering,68,0.1561571938
scpe3,covering,70,0.2405414744
scpe3,covering,78,0.2405414744
scpe3,covering,86,0.4936943163
scpe3,covering,92,0.1561571938
scpe3,covering,100,0.1561571938
scpe3,covering,104,0.2405414744
scpe3,covering,115,0.07177291318
scpe3,covering,122,0.4093100357
scpe3,covering,124,0.4093100357
scpe3,covering,134,0.07177291318
scpe3,covering,142,0.4093100357
scpe3,covering,144,0.7468471581
scpe3,covering,148,0.9156157194
scpe3,covering,150,0.4093100357
scpe3,covering,158,0.2405414744
scpe3,covering,174,0.9156157194
scpe3,covering,188,0.6624628775
scpe3,covering,190,0.324925755
scpe3,covering,200,0.324925755
scpe3,covering,207,0.07177291318
scpe3,covering,210,0.4093100357
scpe3,covering,212,0.07177291318
scpe3,covering,216,0.4093100357
scpe3,covering,221,0.4936943163
scpe3,covering,229,0.5780785969
scpe3,covering,233,0.2405414744
scpe3,covering,235,0.4936943163
scpe3,covering,239,0.324925755
scpe3,covering,245,0.1561571938
scpe3,covering,255,0.7468471581
scpe3,covering,259,0.324925755
scpe3,covering,262,0.2405414744
scpe3,covering,264,0.4936943163
scpe3,covering,269,0.324925755
scpe3,covering,271,0.07177291318
scpe3,covering,273,0.324925755
scpe3,covering,277,0.4093100357
scpe3,covering,285,0.6624628775
scpe3,covering,288,0.2405414744
scpe3,covering,290,0.4093100357
scpe3,covering,296,0.2405414744
scpe3,covering,298,0.324925755
scpe3,covering,300,0.4936943163
scpe3,covering,301,0.07177291318
scpe3,covering,303,0.1561571938
scpe3,covering,315,0.07177291318
scpe3,covering,318,0.1561571938
scpe3,covering,320,0.1561571938
scpe3,covering,322,0.4936943163
scpe3,covering,327,0.4936943163
scpe3,covering,329,0.07177291318
scpe3,covering,331,0.5780785969
scpe3,covering,335,0.1561571938
scpe3,covering,337,0.07177291318
scpe3,covering,341,0.2405414744
scpe3,covering,349,0.1561571938
scpe3,covering,353,0.1561571938
scpe3,covering,357,0.6624628775
scpe3,covering,363,0.1561571938
scpe3,covering,370,0.2405414744
scpe3,covering,372,0.07177291318
scpe3,covering,380,0.07177291318
scpe3,covering,383,0.07177291318
scpe3,covering,385,0.4093100357
scpe3,covering,387,0.5780785969
scpe3,covering,389,0.324925755
scpe3,covering,393,0.324925755
scpe3,covering,397,0.07177291318
scpe3,covering,399,0.07177291318
scpe3,covering,401,0.324925755
scpe3,covering,405,0.07177291318
scpe3,covering,411,0.1561571938
scpe3,covering,417,0.7468471581
scpe3,covering,421,0.8312314388
scpe3,covering,430,0.7468471581
scpe3,covering,431,0.07177291318
scpe3,covering,440,0.4093100357
scpe3,covering,444,0.1561571938
scpe3,covering,450,0.07177291318
scpe3,covering,459,0.324925755
scpe3,covering,461,0.1561571938
scpe3,covering,463,0.324925755
scpe3,covering,468,0.4936943163
scpe3,covering,470,0.2405414744
scpe3,covering,479,0.1561571938
scpe3,covering,488,0.1561571938
scpe3,covering,491,0.324925755
scpe3,covering,500,0.1561571938
scpe3,covering,512,0.9156157194
scpe3,covering,526,0.4093100357
scpe3,covering,542,0.1561571938
scpe3,covering,544,0.1561571938
scpe3,covering,546,0.07177291318
scpe3,covering,548,0.4936943163
scpe3,covering,550,0.07177291318
scpe3,covering,556,0.2405414744
scpe3,covering,558,0.1561571938
scpe3,covering,571,0.07177291318
scpe3,covering,577,0.07177291318
scpe3,covering,580,0.1561571938
scpe3,covering,582,0.2405414744
scpe3,covering,586,0.9156157194
scpe3,covering,591,0.324925755
scpe3,covering,593,0.07177291318
scpe3,covering,595,0.07177291318
scpe3,covering,601,0.4936943163
scpe3,covering,611,0.2405414744
scpe3,covering,614,0.5780785969
scpe3,covering,618,0.2405414744
scpe3,covering,622,0.2405414744
scpe3,covering,626,0.5780785969
scpe3,covering,632,0.324925755
scpe3,covering,642,0.324925755
scpe3,covering,648,0.1561571938
scpe3,covering,653,0.7468471581
scpe3,covering,659,0.7468471581
scpe3,covering,663,0.2405414744
scpe3,covering,673,0.1561571938
scpe3,covering,685,0.1561571938
scpe3,covering,687,0.324925755
scpe3,covering,691,0.2405414744
scpe3,covering,696,0.07177291318
scpe3,covering,700,0.2405414744
scpe3,covering,704,0.8312314388
scpe3,covering,708,0.1561571938
scpe3,covering,710,0.2405414744
scpe3,covering,714,0.1561571938
scpe3,covering,719,0.4936943163
scpe3,covering,725,0.4936943163
scpe3,covering,729,0.07177291318
scpe3,covering,734,0.324925755
scpe3,covering,745,0.4093100357
scpe3,covering,747,0.07177291318
scpe3,covering,751,0.324925755
scpe3,covering,754,0.5780785969
scpe3,covering,763,0.07177291318
scpe3,covering,765,0.324925755
scpe3,covering,772,0.1561571938
scpe3,covering,774,0.07177291318
scpe3,covering,791,0.1561571938
scpe3,covering,795,0.4093100357
scpe3,covering,807,0.4936943163
scpe3,covering,809,0.5780785969
scpe3,covering,811,0.324925755
scpe3,covering,813,0.324925755
scpe3,covering,817,0.1561571938
scpe3,covering,819,0.1561571938
scpe3,covering,821,0.324925755
scpe3,covering,826,0.324925755
scpe3,covering,828,0.2405414744
scpe3,covering,838,0.324925755
scpe3,covering,846,0.4093100357
scpe3,covering,850,0.5780785969
scpe3,covering,857,0.1561571938
scpe3,covering,861,0.5780785969
scpe3,covering,867,0.1561571938
scpe3,covering,878,0.2405414744
scpe3,covering,885,0.2405414744
scpe3,covering,891,0.6624628775
scpe3,covering,905,0.07177291318
scpe3,covering,908,0.07177291318
scpe3,covering,914,0.2405414744
scpe3,covering,916,0.5780785969
scpe3,covering,920,0.2405414744
scpe3,covering,926,0.07177291318
scpe3,covering,930,0.4093100357
scpe3,covering,936,0.07177291318
scpe3,covering,939,0.4936943163
scpe3,covering,943,0.07177291318
scpe3,covering,948,0.07177291318
scpe3,covering,950,0.324925755
scpe3,covering,960,0.6624628775
scpe3,covering,962,0.4936943163
scpe3,covering,968,0.2405414744
scpe3,covering,972,0.07177291318
scpe3,covering,982,0.07177291318
scpe3,covering,999,0.8312314388
scpe3,covering,1002,0.2405414744
scpe3,covering,1018,0.2405414744
scpe3,covering,1020,0.4093100357
scpe3,covering,1022,0.324925755
scpe3,covering,1028,0.1561571938
scpe3,covering,1030,0.1561571938
scpe3,covering,1039,0.07177291318
scpe3,covering,1041,0.07177291318
scpe3,covering,1045,0.07177291318
scpe3,covering,1052,0.1561571938
scpe3,covering,1054,0.2405414744
scpe3,covering,1056,0.1561571938
scpe3,covering,1062,0.07177291318
scpe3,covering,1064,0.4936943163
scpe3,covering,1066,0.2405414744
scpe3,covering,1071,0.4936943163
scpe3,covering,1073,0.324925755
scpe3,covering,1075,0.07177291318
scpe3,covering,1077,0.07177291318
scpe3,covering,1082,0.4936943163
scpe3,covering,1098,0.2405414744
scpe3,covering,1102,0.07177291318
scpe3,covering,1106,0.324925755
scpe3,covering,1114,0.4093100357
scpe3,covering,1115,0.07177291318
scpe3,covering,1117,0.1561571938
scpe3,covering,1122,0.2405414744
scpe3,covering,1124,0.6624628775
scpe3,covering,1126,0.07177291318
scpe3,covering,1130,0.07177291318
scpe3,covering,1133,0.2405414744
scpe3,covering,1135,0.4936943163
scpe3,covering,1137,0.1561571938
scpe3,covering,1139,0.324925755
scpe3,covering,1143,0.07177291318
scpe3,covering,1147,0.07177291318
scpe3,covering,1151,0.1561571938
scpe3,covering,1157,0.1561571938
scpe3,covering,1165,0.4936943163
scpe3,covering,1172,0.07177291318
scpe3,covering,1174,0.07177291318
scpe3,covering,1176,0.1561571938
scpe3,covering,1181,0.1561571938
scpe3,covering,1185,0.1561571938
scpe3,covering,1187,0.07177291318
scpe3,covering,1200,0.4936943163
scpe3,covering,1208,0.2405414744
scpe3,covering,1210,0.1561571938
scpe3,covering,1216,0.1561571938
scpe3,covering,1221,0.2405414744
scpe3,covering,1231,0.4093100357
scpe3,covering,1234,0.07177291318
scpe3,covering,1236,0.4093100357
scpe3,covering,1240,0.07177291318
scpe3,covering,1244,0.1561571938
scpe3,covering,1252,0.4093100357
scpe3,covering,1258,0.1561571938
scpe3,covering,1261,0.9156157194
scpe3,covering,1264,0.1561571938
scpe3,covering,1268,0.6624628775
scpe3,covering,1271,0.8312314388
scpe3,covering,1273,0.7468471581
scpe3,covering,1274,0.07177291318
scpe3,covering,1280,0.4936943163
scpe3,covering,1284,0.1561571938
scpe3,covering,1289,0.07177291318
scpe3,covering,1299,0.1561571938
scpe3,covering,1316,0.2405414744
scpe3,covering,1318,0.324925755
scpe3,covering,1330,0.7468471581
scpe3,covering,1334,0.9156157194
scpe3,covering,1341,0.4093100357
scpe3,covering,1345,0.4936943163
scpe3,covering,1351,0.4093100357
scpe3,covering,1356,0.07177291318
scpe3,covering,1358,0.07177291318
scpe3,covering,1364,0.07177291318
scpe3,covering,1377,0.07177291318
scpe3,covering,1388,0.07177291318
scpe3,covering,1394,0.2405414744
scpe3,covering,1398,0.1561571938
scpe3,covering,1402,0.324925755
scpe3,covering,1408,0.324925755
scpe3,covering,1414,0.324925755
scpe3,covering,1424,0.1561571938
scpe3,covering,1426,0.1561571938
scpe3,covering,1430,0.324925755
scpe3,covering,1434,0.4093100357
scpe3,covering,1439,0.6624628775
scpe3,covering,1447,0.5780785969
scpe3,covering,1472,0.324925755
scpe3,covering,1474,0.4093100357
scpe3,covering,1478,0.2405414744
scpe3,covering,1482,0.5780785969
scpe3,covering,1485,0.4093100357
scpe3,covering,1487,0.1561571938
scpe3,covering,1491,0.07177291318
scpe3,covering,1497,0.1561571938
scpe3,covering,1499,0.2405414744
scpe3,covering,1507,0.2405414744
scpe3,covering,1511,0.2405414744
scpe3,covering,1513,0.1561571938
scpe3,covering,1515,0.1561571938
scpe3,covering,1521,0.2405414744
scpe3,covering,1531,0.1561571938
scpe3,covering,1535,0.2405414744
scpe3,covering,1537,0.324925755
scpe3,covering,1541,0.2405414744
scpe3,covering,1548,0.1561571938
scpe3,covering,1552,0.4093100357
scpe3,covering,1557,0.07177291318
scpe3,covering,1559,0.1561571938
scpe3,covering,1561,0.1561571938
scpe3,covering,1563,0.1561571938
scpe3,covering,1567,0.1561571938
scpe3,covering,1580,0.1561571938
scpe3,covering,1587,0.4093100357
scpe3,covering,1602,0.4936943163
scpe3,covering,1604,0.2405414744
scpe3,covering,1608,0.6624628775
scpe3,covering,1618,0.324925755
scpe3,covering,1622,0.1561571938
scpe3,covering,1624,0.2405414744
scpe3,covering,1636,0.07177291318
scpe3,covering,1640,0.6624628775
scpe3,covering,1642,0.4093100357
scpe3,covering,1644,0.2405414744
scpe3,covering,1651,0.2405414744
scpe3,covering,1655,0.07177291318
scpe3,covering,1657,0.324925755
scpe3,covering,1661,0.4093100357
scpe3,covering,1665,0.07177291318
scpe3,covering,1669,0.1561571938
scpe3,covering,1671,0.324925755
scpe3,covering,1673,0.324925755
scpe3,covering,1675,0.2405414744
scpe3,covering,1684,0.1561571938
scpe3,covering,1693,0.4936943163
scpe3,covering,1695,0.07177291318
scpe3,covering,1701,0.1561571938
scpe3,covering,1704,0.07177291318
scpe3,covering,1710,0.2405414744
